business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,Categories
4D_GsaRoqk7P09VOcgezlQ,B2,1500 E Passyunk Ave,Philadelphia,PA,19147,39.9308747,-75.1624161,3.5,187,"""{'WiFi': \\""u'free'\\"", 'Alcohol': \\""u'none'\\"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': \\""u'average'\\"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}\\"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'True', 'HasTV': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}\\"", 'BusinessAcceptsCreditCards': 'True'}""",Vegetarian
v1msvs2bf_LwGUnIcCgSEg,King of Tandoor,1824 Callowhill St,Philadelphia,PA,19130,39.96038,-75.16935,3.5,230,"""{'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Alcohol': \\""u'beer_and_wine'\\"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': \\""u'quiet'\\"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'WiFi': \\""u'no'\\""}""",Indian
HgxY_RnJFGqqSVO32nxS4A,Chili Szechuan,4205 Chestnut St,Philadelphia,PA,19104,39.95641517,-75.20673397,4,147,"""{'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BYOB': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'Alcohol': \\""u'none'\\"", 'WiFi': \\""'no'\\"", 'RestaurantsTableService': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}\\"", 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': \\""u'average'\\""}""",Chinese
qISf5ojuYbD9h71NumGUQA,Han Dynasty,123 Chestnut St,Philadelphia,PA,19106,39.94852578,-75.1437278,4,1474,"""{'HasTV': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForKids': 'True', 'WiFi': \\""u'no'\\"", 'NoiseLevel': \\""u'average'\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Alcohol': \\""u'beer_and_wine'\\"", 'ByAppointmentOnly': 'False', 'Smoking': \\""u'no'\\"", 'RestaurantsReservations': 'None', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'CoatCheck': 'False'}""",Chinese
v-qDdlIXikYyh65Qij9fpA,Puyero Venezuelan Flavor,524 S 4th St,Philadelphia,PA,19147,39.94196253,-75.1492561,4.5,170,"""{'RestaurantsReservations': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'False', 'Alcohol': \\""u'none'\\"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}\\"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': \\""u'casual'\\"", 'GoodForKids': 'True', 'WiFi': \\""u'free'\\"", 'DogsAllowed': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'Ambience': \\""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}\\"", 'BikeParking': 'True'}""",American
rVUQMiFeHaLbGZYnqVXRTw,Chattime,3608 Chestnut St,Philadelphia,PA,19104,39.9547256,-75.1951003,4,107,"""{'OutdoorSeating': 'False', 'NoiseLevel': \\""u'average'\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': \\""'beer_and_wine'\\"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'WiFi': \\""'no'\\"", 'GoodForKids': 'True'}""",Japanese
R49ZLFHn9fhEwPCh2FQeDA,New Wave Cafe,784 S 3rd St,Philadelphia,PA,19147,39.9380675,-75.1485297,3.5,225,"""{'BYOBCorkage': \\""'yes_free'\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'Corkage': 'False', 'NoiseLevel': \\""u'average'\\"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'WiFi': \\""u'free'\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'GoodForKids': 'False', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}\\"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}""",American
6CpCnFzpyOV4ymhNP1AOGw,Tamalex Restaurant,1163 S 7th St,Philadelphia,PA,19147,39.933916,-75.1555299,4.5,149,"""{'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Alcohol': \\""u'none'\\"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'BikeParking': 'True', 'NoiseLevel': \\""u'average'\\"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': \\""u'no'\\"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Caters': 'True', 'BYOB': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\""}""",Mexican
fcGexL5VH5G2Xw0tRj9uOQ,Slice,1740 Sansom St,Philadelphia,PA,19103,39.9507452,-75.1701679,3.5,214,"""{'WiFi': \\""u'no'\\"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': \\""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\""}""",Pizza
jZGqAdBlDnrP-J7--vdPxA,Beijing Restaurant,3714 Spruce St,Philadelphia,PA,19104,39.9510037,-75.19806561,3.5,188,"""{'RestaurantsPriceRange2': '1', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'WiFi': \\""u'no'\\"", 'NoiseLevel': \\""u'average'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}\\""}""",Chinese
ozOneB4jXOD6hv5WBGj4KQ,Ristorante Pesto,1915 S Broad St,Philadelphia,PA,19148,39.9263553,-75.1689367,4.5,578,"""{'WiFi': \\""u'no'\\"", 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': \\""'casual'\\"", 'Caters': 'True', 'Alcohol': \\""'full_bar'\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\"", 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}""",Italian
LM4-MPJIIwQlpBVZuzbJxg,Stock,308 E Girard Ave,Philadelphia,PA,19125,39.96968213,-75.13140635,4,304,"""{'RestaurantsTakeOut': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsReservations': 'False', 'Alcohol': \\""u'none'\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': \\""u'casual'\\"", 'BikeParking': 'True', 'HasTV': 'False', 'WiFi': \\""'no'\\"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': \\""u'average'\\"", 'HappyHour': 'False', 'Ambience': \\""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}""",American
BtXXYIQosyO8SbO718tXVQ,Caf̩ Carmela,2859 Holme Ave,Philadelphia,PA,19152,40.05717306,-75.03033801,4.5,103,"""{'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Alcohol': \\""u'none'\\"", 'BusinessParking': \\""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'HappyHour': 'True', 'NoiseLevel': \\""u'average'\\""}""",Italian
2mkBNO0XdithuGir_qO6Ag,El Bocado,1005 E Passyunk Ave,Philadelphia,PA,19147,39.936367,-75.155403,5,104,"""{'BusinessAcceptsCreditCards': 'True', 'Alcohol': \\""u'none'\\"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}\\"", 'NoiseLevel': \\""u'average'\\"", 'Caters': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'DogsAllowed': 'False', 'HasTV': 'False', 'Ambience': \\""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}\\"", 'OutdoorSeating': 'True', 'WiFi': \\""u'free'\\"", 'GoodForKids': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'DriveThru': 'None', 'RestaurantsReservations': 'True', 'BikeParking': 'True'}""",American
saVXla5i8TjE51S5uCaf6w,Steak 48,260 S Broad St,Philadelphia,PA,19102,39.947286,-75.165197,4,137,"""{'Caters': 'False', 'WiFi': \\""u'free'\\"", 'Alcohol': \\""u'full_bar'\\"", 'HappyHour': 'False', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'BYOB': 'False', 'BusinessParking': \\""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}\\"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True'}""",American
V0SHmvYtXqdv8-AsqshV6w,Smokin Bettys,116 S 11th St,Philadelphia,PA,19107,39.94953956,-75.1589191,3.5,796,"""{'RestaurantsReservations': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': \\""u'no'\\"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': \\""u'full_bar'\\"", 'Caters': 'False', 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'RestaurantsTableService': 'True', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\"", 'HasTV': 'True', 'RestaurantsAttire': \\""u'casual'\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'BikeParking': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'CoatCheck': 'False'}""",American
el-WV1mOpFmrQOowLnh4aw,Paesano's Philly Style,1429 Marlborough St,Philadelphia,PA,19125,39.973362,-75.133615,4.5,652,"""{'RestaurantsGoodForGroups': 'False', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'WiFi': \\""u'no'\\"", 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'Ambience': \\""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}\\"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': \\""u'average'\\"", 'OutdoorSeating': 'True', 'Caters': 'False', 'Alcohol': \\""u'none'\\"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': \\""u'casual'\\"", 'GoodForKids': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True'}""",Sandwiches
2EmAukTYm2mOBEIKEYBRNg,Nick's Bar and Grille,16 S 2nd St,Philadelphia,PA,19106,39.9495571,-75.1439805,4,181,"""{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': \\""u'no'\\"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': \\""'casual'\\"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'Alcohol': \\""'full_bar'\\"", 'BYOBCorkage': \\""'no'\\"", 'NoiseLevel': \\""u'average'\\"", 'GoodForKids': 'False', 'Caters': 'False', 'HasTV': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'HappyHour': 'True', 'BestNights': \\""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}\\"", 'RestaurantsDelivery': 'None'}""",American
ELY0HI8GDEx0jkmREVna0A,Frankford Hall,1210 Frankford Ave,Philadelphia,PA,19125,39.969439,-75.134647,4,981,"""{'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'NoiseLevel': \\""u'loud'\\"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': \\""u'full_bar'\\"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': \\""u'casual'\\"", 'Music': \\""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}\\"", 'Caters': 'False', 'GoodForDancing': 'False', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'False', 'WiFi': \\""u'free'\\"", 'HasTV': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BestNights': \\""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}\\"", 'CoatCheck': 'False', 'Smoking': \\""u'no'\\"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'GoodForMeal': \\""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsDelivery': 'None'}""",German
hyFzDuyOWNG2rg5GYJ2wiQ,Alpen Rose,116 S 13th St,Philadelphia,PA,19107,39.949778,-75.16215384,4.5,153,"""{'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'Alcohol': \\""u'full_bar'\\"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'GoodForMeal': \\""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}\\"", 'BusinessParking': \\""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}\\"", 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'None'}""",Steakhouse
_vi0nhfx0jSlIOp8PzD8QQ,Rosa's Fresh Pizza,25 S 11th St,Philadelphia,PA,19107,39.9507211,-75.1583126,4.5,195,"""{'RestaurantsTakeOut': 'True', 'Alcohol': \\""u'none'\\"", 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'HasTV': 'False', 'Ambience': \\""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}\\"", 'WiFi': \\""u'no'\\"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': \\""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}\\"", 'RestaurantsAttire': \\""u'casual'\\"", 'ByAppointmentOnly': 'False', 'NoiseLevel': \\""u'average'\\""}""",Pizza
_tt4nysrN8JpzLLVXL-z5A,Creperie Beau Monde & L'Etage,624 S 6th St,Philadelphia,PA,19147,39.94125137,-75.15261806,4,595,"""{'RestaurantsReservations': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'RestaurantsDelivery': 'False', 'BYOBCorkage': \\""'no'\\"", 'WiFi': \\""u'no'\\"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': \\""u'average'\\"", 'OutdoorSeating': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'HappyHour': 'True', 'Alcohol': \\""'full_bar'\\"", 'GoodForMeal': \\""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': None}\\"", 'HasTV': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}\\""}""",French
3gVSrS4kffGGZT8oXHsIcw,Pod,3636 Sansom St,Philadelphia,PA,19104,39.95397077,-75.19603699,3.5,797,"""{'RestaurantsReservations': 'True', 'RestaurantsAttire': \\""'casual'\\"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': \\""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}\\"", 'NoiseLevel': \\""u'average'\\"", 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': \\""u'no'\\"", 'Alcohol': \\""'full_bar'\\"", 'GoodForMeal': \\""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}\\"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'Ambience': \\""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}\\"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'BYOBCorkage': \\""'no'\\"", 'RestaurantsTakeOut': 'False'}""",Japanese
